,AUD,CAD,CHF,DKK,EUR,GBP,HKD,ILS,JPY,NOK,NZD,SEK,SGD,USD
2020-03-03,0.0233587342272841,0.03328897259531341,0.031767593707844155,0.0051114753517678,0.10635353647390944,0.05592004716034374,0.012290476703017778,0.0004132827144362472,0.08273060350370898,0.0027091172480377956,0.0003543501738685201,0.008180053876311155,0.0043543937235689945,0.6321335732817283
2020-03-04,0.02259323716272127,0.03352563393202032,0.032266955440276315,0.004956760104335364,0.10646384266979757,0.056130657639070464,0.012108252370093553,-0.00017691270340898513,0.08266906082469117,0.002446572463329133,0.0006576888082033411,0.007810101431729222,0.004760873912357799,0.6331439154236844
2020-03-05,0.022251520539621122,0.03344993015106912,0.03211737718730234,0.005000335390835359,0.10685366361150377,0.0561995377070767,0.011775710280925833,4.383628361651071e-06,0.08240401527136187,0.0027270666546093114,0.0004921561884283221,0.007170883225929403,0.005480854714346617,0.6335783201666562
2020-03-06,0.022197351049127345,0.032541884100635465,0.032051567017435,0.005130061624775167,0.10672515327648142,0.056006132946003095,0.011753811628044009,-6.531786704014331e-05,0.08245387110484537,0.002479893567812752,0.000501907040793878,0.007280357810886651,0.005531658275198137,0.6341691302987678
2020-03-09,0.02218275777203338,0.03281379104063714,0.03189616875954909,0.005280635484554624,0.10647575107324483,0.05615453275217036,0.011765506739583764,4.0948586341738036e-05,0.08243577753628695,0.0025978773136228206,0.00046962849142243024,0.007251279673425759,0.005743273857987785,0.6341222500941723
2020-03-10,0.023244590126656417,0.03335308961767369,0.032675184497965304,0.004983385344931451,0.10415926364675207,0.055833941872028725,0.01179304879500942,-0.0003878074925943442,0.08209203430076695,0.003078161326983242,-8.582100762818956e-05,0.007187329327920433,0.006220581318689966,0.6354668101621317
2020-03-11,0.023379017124793067,0.03426348514252042,0.03243720920904175,0.0052327635393727145,0.1027961760980883,0.05569152508917394,0.011813857713452447,-0.00046115438634919403,0.08199123357999882,0.0034520620970570626,2.635655548451077e-05,0.007501162345529888,0.006221541839128486,0.6359270738223108
2020-03-12,0.02305859163208701,0.03257403928563429,0.03225816044598029,0.005188889753496795,0.1026278144447012,0.05560628456110439,0.011719134709118062,0.00022379094220909002,0.08249424103768677,0.004382867401982793,-0.00046675643219529217,0.006498235043383316,0.006690305129126939,0.6363634069380284
2020-03-13,0.02531505612051632,0.03488257798982114,0.031452684178741586,0.00525568085670583,0.10026232512683621,0.054179387141942925,0.012554497730102587,-0.00039521510123596837,0.08068832285416683,0.005527994017582305,-0.0017398325751767085,0.007882301527254443,0.004700879848990369,0.6370871532282311
2020-03-16,0.02710063398112772,0.0342634302096283,0.029042925472791192,0.00546305592037255,0.10416833529187171,0.05202623452490479,0.012951036157009294,-0.0008518858337093205,0.07955606149367789,0.00545279241524721,-0.0016503969527912887,0.006174443936979523,0.005560739227161049,0.6389881839295346
2020-03-17,0.026624599354114653,0.03435935299880388,0.02903018513729605,0.005345952602980014,0.10401702317675071,0.05194128836400591,0.012555560354056278,-0.0006990217607231175,0.07988948179809308,0.005271706029273737,-0.001538173669763221,0.006197699505934295,0.0059767143715522275,0.639170915783941
2020-03-18,0.02623777626983309,0.03359511336457055,0.028593121213825956,0.005556269467034192,0.1032788009881026,0.05218478611041005,0.012216574225496279,-0.001245561905662218,0.08020984614482662,0.005750568958603708,-0.0015521630310230128,0.006281226959754305,0.006551335767689848,0.640122819741949
2020-03-19,0.025779808241370827,0.03463108409154512,0.029247922274389326,0.005206465126355517,0.10304523135052078,0.05195106939950844,0.01210279157813627,-0.0008075037246124683,0.08044901188491438,0.006178239549548437,-0.0015167048418714968,0.006138529975515672,0.006064849995441546,0.6393674028908536
2020-03-23,0.025872695039581117,0.03373118298295458,0.027351482343017874,0.005015568648757823,0.10587022733940935,0.05278277701211165,0.011386221010622116,-0.0011045238437578098,0.08168471915146436,0.006179646997198862,-0.0016399374589454174,0.004381551563024333,0.0041709336871582625,0.6402584059416985
2020-03-24,0.025336440210488864,0.034413180458537376,0.027454096414603057,0.004789371368756262,0.10558964656810194,0.05322986564010579,0.011284645168864738,-0.0011294759727053516,0.08173152597445488,0.006035575493067213,-0.0013331850428124348,0.00433567500993437,0.004432803415926445,0.6402225584533472
2020-03-25,0.02534740382835654,0.03347011420053064,0.028047194765628003,0.004541275585721746,0.10573660343096646,0.05305201728722636,0.011385898781638426,-0.0009200494097284517,0.08118042049026952,0.006392352329101847,-0.0006981685432291274,0.00369726305328677,0.003979339954942818,0.6410379729742616
2020-03-26,0.025268678542261336,0.03340281672450621,0.028143623345390667,0.0046154532722276626,0.10556286597027437,0.053098197640011224,0.011510019106875546,-0.0008008158747350724,0.08112708167100169,0.006338045698446315,-0.0005794393472482451,0.0037991177396015097,0.0036688482823943325,0.6412298094525316
2020-03-27,0.02300769707548589,0.0327406666677765,0.0301814895641912,0.005960023341652465,0.10400034047907712,0.0500558327235785,0.011957126653740213,0.00022031330066929478,0.08280345029991176,0.005279456626212209,-0.0007313520263261264,0.0040613160395677195,0.005031869268084188,0.6425579928703038
2020-03-30,0.02289752378941423,0.03314787293786786,0.030626754010043333,0.00661387777309802,0.1033400576739324,0.04952183119018416,0.011945642362786169,-0.0002109718700243901,0.08289220610800085,0.004711104849654646,-0.000818211377846545,0.004723055190253289,0.005129527706674186,0.6427624741625052
2020-03-31,0.02308624430679662,0.032778735680103296,0.030737156599636606,0.006597318451203538,0.10339025069414762,0.04948610972763656,0.0119029774137068,-0.00023961878189238117,0.08304350227381208,0.004666194090514608,-0.0008488388902250232,0.004667214747338777,0.005074267315953174,0.6430002013353097
2020-04-01,0.022539868431961874,0.033182181778775605,0.029936643532098017,0.007072504917688099,0.1027592031083078,0.049662415301092694,0.012046692974512496,3.2932727470846856e-05,0.08362830482127315,0.00403409698840651,-0.0005861721326195779,0.0054682628034263825,0.004762028515019501,0.6432788198950599
2020-04-02,0.02233142450626402,0.033549066820442175,0.02890336826299178,0.007241532059900774,0.10328022589791501,0.04916232162922263,0.01214424008607326,0.00017672986235428567,0.08376904143838937,0.004156475629025991,-0.0003626589902817612,0.005333630583905569,0.004680745270538078,0.6433579914048931
2020-04-03,0.02207362655163725,0.03307821032892008,0.028781667268748645,0.007525475407582305,0.10338379591587324,0.04904815705424065,0.012512145100021521,0.00015660439584236352,0.08329263025033118,0.004330136124608419,-0.00032219849051606797,0.005578079382853041,0.004748257652157917,0.643806089453755
2020-04-06,0.022093706085200893,0.03304975233686408,0.02864128841447422,0.007624918841145412,0.1032956245763524,0.04901166892264963,0.012476056445383937,0.00021717229361478685,0.0833833771814152,0.004265264561075455,-0.00031321258779415384,0.005711771716106151,0.004834048439899652,0.6438367292121014
2020-04-07,0.022124124119656696,0.033184823809663144,0.02882270188943359,0.007587139924565778,0.10342009317995618,0.04881642553523774,0.012503321324568037,0.00017046175546975295,0.08344083041046835,0.004299748589764896,-0.00030729709475907363,0.005439337320424675,0.00464775601963241,0.6438798180593975
2020-04-08,0.021825404269261606,0.03340750880538254,0.028431515614500302,0.007550496722768529,0.10368222094080647,0.048700368075340617,0.01247324388454149,0.00030484348526749194,0.08371913190900604,0.004199128210209846,4.981347763433064e-05,0.005137639429944274,0.004377179819689991,0.644168654386142
2020-04-15,0.021809790043062383,0.0335059213581623,0.02847037377851369,0.007538308725782511,0.10359839779660096,0.048660794903105875,0.012480159991884537,0.00036729478102859314,0.08375351514565388,0.004223145876880885,0.00013668137675310055,0.005021131580722704,0.00438617233138483,0.644149023763233
2020-04-16,0.021866540470384166,0.03318757434799324,0.028986347999105933,0.007544573177586472,0.10342288792702024,0.049073674427921404,0.012278228081170964,0.0005834346578896255,0.08352180791686159,0.0035684577367542936,0.00011275463414855968,0.005103372230934378,0.004829239666180762,0.6442813629678813
2020-04-17,0.02184917963437938,0.03315203563787236,0.029046735870335683,0.00759563517618389,0.10338043394825798,0.04908363528288545,0.0123654873360158,0.0006066237905602012,0.08351886784877482,0.0035866447958299297,0.00010748111631192492,0.0050252021438697,0.004825631234890881,0.6443234089478382
2020-04-20,0.021837374309428448,0.033175689842489864,0.02911420816171084,0.007630285361877875,0.10331947867137968,0.049040939778391274,0.012365476572195243,0.0006412611383928291,0.0835008152913701,0.003520911983782682,0.00012847381478836573,0.005089611540451733,0.004844212461557862,0.6442861172259475
2020-04-21,0.021854459911864854,0.03322761771572784,0.029206871917868638,0.007637472476802659,0.10317803307733611,0.04888317323360039,0.012330912911145235,0.0007277292227979987,0.08354812631449726,0.003440658184088896,0.00019685072937286607,0.005261413250712277,0.00480424170788174,0.6442973710881329
2020-04-22,0.021804897029049863,0.033487538027533126,0.02906646483076991,0.0075658675440446466,0.10318404696637087,0.04901516844784079,0.012348144522449513,0.0005430724611281135,0.08347077556051463,0.0033315330546024313,0.00015182010475223162,0.005625369249353085,0.004795854952027556,0.6442506642325871
2020-04-23,0.02181228231674326,0.03351341268798119,0.029204168731621793,0.007450760583953553,0.10315360327851819,0.049100578098975736,0.012285267958816966,0.00039987200139440793,0.08343559869344697,0.003375483016847536,0.00015083669878496186,0.00551229619158744,0.004933978895790392,0.644354323908588
2020-04-24,0.02185296091622224,0.03372794331654577,0.030034316768861702,0.007165604764350075,0.10314428096415573,0.04873254390471862,0.012263671445466737,0.0004370761002709389,0.08351265527375351,0.0030777322770445537,0.00019518829612147348,0.0052378784338045214,0.004925190953464886,0.6444332127905492
2020-04-28,0.021999181670286472,0.033539233833033796,0.03032261370442657,0.007092483135220096,0.1031408368445798,0.04866023970186743,0.0122099494305528,0.0005506150215403016,0.0835637656473156,0.0030391221745160735,-9.632986198854221e-05,0.005035913343964582,0.004948304677484194,0.6445638879486003
2020-04-30,0.0219388839496788,0.03362391878663823,0.030403638340658734,0.00702300199193906,0.10298809326185909,0.048842353247363274,0.012274783713862598,0.0005677738240304209,0.0835619634940461,0.002939704376451413,-3.574212727924797e-05,0.005083524395125272,0.004818960506957182,0.6445085304221501
2020-05-11,0.021997675337584233,0.033587889386236,0.030424184269195687,0.007087775207777758,0.10285663627483846,0.04876321574589282,0.012284994010481245,0.0006103811693972117,0.0835891396787829,0.0028160720812411277,0.00010673856194953757,0.005134030690316926,0.004870802587006173,0.6445704495738129
2020-05-12,0.022089981555986293,0.03335898786771518,0.030653029349151595,0.006929690846388337,0.10308553674770826,0.04866628860554495,0.012491477433083903,0.0006525586141443163,0.0835036349913374,0.002656096141235853,-0.00011544520213641052,0.005048946554352618,0.004794047421090686,0.6447643428961888
2020-05-13,0.02201285233010808,0.033330283539141164,0.030627990803098637,0.006861624253658161,0.10284362543681719,0.04867907417970524,0.012583585467472116,0.0007164768158957613,0.08353240900092418,0.0026724155975759167,-3.833753808563101e-05,0.005251948139659568,0.004737014773968373,0.6448106406856977
2020-05-14,0.021776165784419987,0.03361569933305174,0.030363589975404892,0.007141605929277428,0.10301935075941512,0.048292288507127634,0.01258547621801407,0.0007382649528886731,0.0835508680818926,0.0026707233076930237,6.735338815055947e-05,0.004903263892066745,0.004709090858603937,0.6449859594552438
2020-05-15,0.021813186927468253,0.033620987697532106,0.030446565312735263,0.007043080694060011,0.10290580389128479,0.04832372355855491,0.012615245883664252,0.0007437275613783878,0.08359617908669059,0.0026984843837118966,3.1242096888373094e-05,0.004949805279101049,0.004638560483223586,0.6449916122692131
2020-05-19,0.021799018754572352,0.03356919369813958,0.03039338636737865,0.007089258613148075,0.10283669772782845,0.048394040941475036,0.01261006971398548,0.0007302423970290128,0.08354937258762374,0.002664846797330256,8.08697365559663e-05,0.005015644854784229,0.004660500107356524,0.6450201166580131
2020-05-20,0.021797135664974987,0.0334669452819325,0.030200859618455533,0.007120266837534306,0.1030153893525868,0.04858972369136136,0.012670955862797914,0.0008109524889760578,0.08347154049494288,0.002621861796058056,0.00013048363338752367,0.0048643041695468625,0.0046470770202655665,0.6450782547415874
2020-05-26,0.021566535931549446,0.033564262382075466,0.030241991012909697,0.007228146942686142,0.10289798490877919,0.0483800917797091,0.01260884129527344,0.000822447304746482,0.0835694963863709,0.0028023394767795473,0.00013700363505964042,0.00497475701286576,0.0046585650809504164,0.6451152338253214
2020-05-27,0.021595179677171616,0.03358497913078889,0.03030630099471976,0.007283250273305314,0.10288260795202775,0.048328959727355694,0.01260226307173428,0.0008583073461273794,0.08353706699949881,0.0027269534093226078,0.00011816267194481034,0.004997112157643313,0.004663794983036762,0.6450762639026599
2020-05-28,0.02153269480887643,0.03358355331972017,0.03024111685328834,0.007185469694632185,0.10291236371805508,0.048370063336403396,0.012636628058855313,0.000882577421452091,0.08348322847732481,0.0028427772054384626,0.00019965224702850337,0.004874413701219993,0.00469000691378596,0.6451179590297664
2020-05-29,0.021369315614048312,0.033579499965450316,0.03024002389198177,0.007263971871743685,0.10302782988119323,0.04790970771529496,0.012584884055932645,0.0009985917777078912,0.08345900874602585,0.0028010917409417857,0.0003070763498113638,0.004991985181636016,0.004809590751263415,0.645264964647521
2020-06-03,0.021386091360364068,0.03356118829894697,0.030130172730146842,0.007278001225940217,0.10296731893464901,0.04792509406643679,0.012568218885890665,0.0011138639612993662,0.08348113922306721,0.0028314161276137284,0.0003329286551139732,0.005026184582193727,0.004751975410565601,0.6452549490471884
2020-06-04,0.021378024238919213,0.033555454518406386,0.030193655966714195,0.007250403468097633,0.10297106172982122,0.04791154886684747,0.01257711684130907,0.0011293463208640886,0.0834826888669542,0.002863739086256256,0.0003331477099186575,0.00496621911325823,0.004741458257459752,0.6452599738830807
2020-06-09,0.02136483530150579,0.03352484744480662,0.03013161033155609,0.007274083084109345,0.1028935654794004,0.04792374622393286,0.012603668615489408,0.0011337481494184398,0.08347802594456843,0.0028952228303689154,0.00036316099350930386,0.005057307413995016,0.004709540943334811,0.6452903401720401
2020-06-10,0.02136283459405708,0.0335159393619263,0.030113295013646235,0.007286111831424635,0.10286829608572241,0.047944955477476764,0.012596683597862424,0.0011363349160433134,0.08347749216603662,0.002901361240470912,0.00036402637610583044,0.005066917990968589,0.004717937364052238,0.6452960421205824
2020-06-11,0.021344929925436573,0.03343314302167627,0.030251396484769932,0.007288254698441854,0.10280750842272598,0.04786615666744623,0.012590352366233376,0.0011009348227894455,0.08348543994535751,0.00291138758873144,0.00034141190715702985,0.005099295212985799,0.004756483413642432,0.6454281006843957
2020-06-12,0.02138478427042456,0.0334046117225516,0.03035182446419349,0.007248436227046351,0.10272743699305201,0.04781222817335953,0.012600337566505568,0.001133946291066612,0.08352523216177099,0.0028678975514329075,0.00036075425252740656,0.005159322547399814,0.004710944069558354,0.64541849856779
2020-06-15,0.021356518914792066,0.03357780863340687,0.03077527103394251,0.007158454757767885,0.10254747692512718,0.04752857167437152,0.012508144033640062,0.0011408400291119392,0.08344241838656608,0.002350515283150223,0.0003908118489115431,0.005600261302583842,0.00454151086570298,0.6454628676040692
2020-06-16,0.02132409838728544,0.0336379874928978,0.030789173314219598,0.007177227696726907,0.10255965038836967,0.047484308975386746,0.012509777735046395,0.0011162107223928186,0.08341356692383117,0.0023519600590429235,0.00039146336210255095,0.005574060473625186,0.004541228447066836,0.6454580432697716
2020-06-17,0.021330616785782186,0.033610345956577393,0.03099945061706344,0.007150198892973025,0.10257573839332505,0.047398532079766964,0.012579333702868331,0.001134327365750143,0.08335837285276626,0.0022567627972431836,0.0004741939998776368,0.005575941951158736,0.004481577502876477,0.6454774600137108
2020-06-18,0.02132951890924073,0.03360856593546124,0.031033290233200006,0.007118308017404207,0.1025973831064754,0.04733481053840266,0.012613627214256323,0.0011346507582055965,0.08336402156840883,0.0022545909308142598,0.00047534830353818114,0.005594441402312356,0.004472883799402028,0.645489010519114
2020-06-22,0.021288098978005765,0.03362165082430069,0.0308874588055712,0.0072311832127240905,0.10253986783418025,0.047207675134240734,0.012605244444756608,0.00117857077345207,0.08335882798948724,0.0021830633279122935,0.0004755157078487615,0.005848471048171433,0.004507942450808433,0.6455110463338074
2020-06-23,0.021278442160357014,0.03358583944976022,0.03097379479647633,0.007197185042647436,0.1024514846060546,0.047224226075139764,0.012622441021734834,0.00118603451749133,0.08339547636168332,0.0021699150293894576,0.00047141761797525605,0.005886230445195428,0.00447759149480198,0.645540507732066
2020-06-24,0.021252869610292713,0.033534265403918045,0.030955721351774268,0.007257198367675466,0.1023442552872913,0.04726142508587228,0.012576447181053114,0.0012049414035180117,0.08333583594032823,0.0021366637167026248,0.0004600843036814961,0.0059993898619279395,0.004477880564955239,0.645594485888036
2020-06-25,0.021164037175448458,0.03358800757308279,0.03114363000244902,0.007227699268734233,0.10239661835763077,0.04710476817765358,0.012748962643893955,0.00114721222365749,0.08336049622188901,0.002024136984782654,0.0003731186654638008,0.006066542159684163,0.004321734437778169,0.6457002054937606
2020-06-26,0.021079928440357665,0.03363870583710957,0.031143690604955032,0.007299936384223882,0.10235101909970737,0.04703380089522591,0.012824710170034795,0.0011289884723651167,0.08337566659440099,0.0020806227896539298,0.00036748607932240995,0.006022186780772154,0.004291436347942268,0.6457564424797826
2020-06-29,0.021027273574124705,0.03359950965255806,0.03116572993285871,0.007300581009700768,0.10229139366693624,0.047010111383381514,0.012819126185926108,0.001134334484294952,0.08332484796323092,0.002130480216297581,0.00039978728449863166,0.006109779008603544,0.004278833106006519,0.6457955791806621
2020-06-30,0.02103251174084475,0.033669985249228984,0.03099138005188573,0.007288884618337821,0.10243023864805503,0.04687489869707406,0.012873341805147681,0.0012044416376104095,0.08336473731306748,0.002055940468386641,0.0005237919453848772,0.006024845432142545,0.004256990937297811,0.6458402435499138
2020-07-02,0.021015718227039626,0.03369809999954157,0.031124420773590566,0.007227630533460594,0.10220742458517525,0.046971433194052226,0.012800261854030312,0.0011604771726306529,0.08342359993482629,0.002103311331365987,0.0004942976299995294,0.006003067810740781,0.004270610901882188,0.6458996038633249
2020-07-06,0.021025556320640182,0.03368806255014571,0.031153922007440826,0.007213164842216069,0.10231157554810676,0.04691517502442799,0.012792659728035602,0.001124838436984743,0.0834034185277206,0.0021000347503998817,0.00047638540057437506,0.0059676751804356165,0.004285841549032332,0.6459161293903273
2020-07-07,0.02100045423877428,0.03378081782055868,0.031165741418666126,0.007151861986038843,0.1022527895446423,0.04686250414440751,0.012809127235135609,0.0010979042431479846,0.08344899872528422,0.0020945179305473793,0.0005160692639190612,0.006092235344220542,0.004246974214657362,0.6458632095985597
2020-07-08,0.02085361093397653,0.0338344080350762,0.03107300068647434,0.007288076142096311,0.10169250962795928,0.04696049246305234,0.012840231539176697,0.0011704841932912713,0.08347023856691171,0.002110326538466989,0.0005392703159837753,0.00641232833404759,0.0043427754888998304,0.6459064139911899
2020-07-09,0.020869598262172495,0.033820418906404526,0.03112787163003805,0.007356849309864522,0.10177477211859931,0.04689084632770224,0.012792354083429297,0.0011845029576061095,0.08345279766852642,0.0020992679127331826,0.0004427757922594866,0.006342761931052543,0.004359765477123689,0.6459368292963984
2020-07-13,0.020838799499234062,0.033813745184478355,0.031406940321881405,0.007275798764292907,0.10174496357210447,0.046842860679883414,0.012714188833296933,0.0011870634788771206,0.08320289952933146,0.0018426250971992353,0.00041444171886123593,0.006368852104736922,0.0045778904653317465,0.6460377067594252
2020-07-14,0.020781624243672803,0.033872258804145655,0.03149864035423311,0.007262423149909103,0.10163142838983559,0.046838700683617784,0.01272841403325417,0.0011565946762533696,0.0833206799296986,0.0019025999739263888,0.0004431159929777495,0.006278203756997058,0.00452024590009259,0.6460937319238036
2020-07-15,0.020776043810345035,0.033949704400497965,0.03141327604912181,0.007258968976341318,0.10174152850053765,0.046779459248183275,0.012738695046983065,0.0010908919694330443,0.08329767125124432,0.001867315323118568,0.00038019325769467205,0.006348510467933055,0.004515570579860184,0.646095688904341
2020-07-16,0.02078183342590434,0.033943191367129845,0.03142667776760866,0.007251118870701678,0.10172918898170219,0.04681168808027053,0.012744333529787516,0.0010783793114529094,0.08327500795467468,0.0018642543121618615,0.00037927553796313074,0.006335739750938263,0.004520437155048018,0.6461028312980229
2020-07-17,0.020782275931601535,0.033868606865801405,0.03136461509348287,0.007249507771172281,0.10169693527561818,0.04692804206952683,0.012793756587739694,0.0011193618146318474,0.0832650257510188,0.0018457025208946654,0.00041499857100385507,0.0063389263029407505,0.004493242611756654,0.6461413683801109
2020-07-20,0.020705164842387713,0.03387405197483459,0.03111669708927789,0.007455876730182831,0.10200004234130175,0.04654664341446085,0.012714757453943848,0.0012216107938424203,0.08326181479895811,0.001930255330288233,0.00042189668796682733,0.00640612434111798,0.004565478532883027,0.6461723935589527
2020-07-21,0.02068020149152694,0.03388332733809111,0.03129207880890539,0.007338810478531244,0.10199663617358516,0.04639698791403252,0.012728920770314178,0.001343607177958006,0.0833522805776381,0.0019140629665255204,0.0003747125209024871,0.006436878452184214,0.004492230557385346,0.6461330354897603
2020-07-22,0.02063714156776386,0.03398353814291006,0.03164172048527303,0.007432826471252096,0.1015021030311922,0.04630336482036196,0.01255911484457918,0.0012087271370029296,0.08345252414300641,0.001758618503599152,0.00037232733443554045,0.006700985173906604,0.004428704068250022,0.6463165211518591
2020-07-27,0.02061579579788475,0.03414809239509441,0.03179070199017531,0.007462602735998303,0.1013649246720563,0.04618758417054675,0.01249328572273456,0.0010592108665715694,0.08347626985780021,0.0016197265826698448,0.00032731096388105563,0.00686060738064409,0.00451645077836571,0.6463388785967361
2020-07-28,0.020611755826578038,0.034124917555571344,0.031785971820787795,0.007470165517133087,0.10129769261586603,0.04612084118034415,0.012458355744992489,0.0010564640140608983,0.08353260642851046,0.0016369441774295446,0.00033326387606735786,0.006965150936455444,0.004486841423747334,0.6463908061060084
2020-07-29,0.02060494060755247,0.034074746499478926,0.03180082755770541,0.007390606423663126,0.101105324892345,0.04611173185486506,0.012514331632053552,0.001227014965992923,0.08348379030492437,0.0016464446278661171,0.0003922171687590348,0.007054393533589387,0.004419857140229189,0.6464097721993671
2020-07-30,0.020600712268033727,0.03406205059708939,0.031795904765922756,0.0073880906518442035,0.10112388192023429,0.04611962413853482,0.012506188585403366,0.0012167883828811954,0.08347763438900246,0.0016661325836273555,0.0003866611039090029,0.00704094124676069,0.0044315564608028435,0.6464183651318746
2020-08-04,0.02056787176370045,0.03387590787044275,0.031883641076827396,0.00747799312321118,0.10094246011623094,0.0461745677634226,0.012313943058692184,0.0013619601902548073,0.08332186328077751,0.0015659785862274234,0.0003370772782606002,0.007266964241341434,0.0045606406030969104,0.6464765190066979
2020-08-05,0.020539854404709845,0.03387399883237304,0.03178068328210992,0.007496863479209359,0.10092037910501081,0.04620894325282626,0.01230472279969938,0.0013980965712279136,0.0833150114010528,0.001591850307869347,0.0003479432223342238,0.007301961482008235,0.004580654108288007,0.6464624402092164
2020-08-06,0.0205492977007109,0.03392975225999014,0.03188216819126777,0.00743429434460402,0.10091782771562643,0.045980337228593404,0.012229067753305095,0.001338207432321159,0.08328829947952343,0.0016327646013736263,0.0003208920722425068,0.007391008758013573,0.004694365513742027,0.6465000722757929
2020-08-07,0.020531495689982915,0.0339525466937933,0.03187101119956881,0.0074711807260971486,0.10091068815197503,0.04596353602464376,0.01221481541204815,0.0013107651219605443,0.08332143351000543,0.0016427237779428339,0.00031818849688647344,0.007391078249920913,0.004689519934549247,0.6464994563575739
2020-08-11,0.020583630359748528,0.03400120562150068,0.0322569619772376,0.007023035361002128,0.10097896017364422,0.04598175577365571,0.011931317409027198,0.0013494451435101251,0.08302897003177812,0.00154460400433587,0.00036874327958125175,0.00717743215010036,0.005066982174013357,0.6466645318500047
2020-08-12,0.020607550532889207,0.03389204823100617,0.032263241041354584,0.007061353141022353,0.10096361731078653,0.04614356270170872,0.011964349386856261,0.0014391500465000262,0.08302409471179795,0.0015436495782084059,0.00033644332261745236,0.007007627312891174,0.005040486609837025,0.6467131848484691
2020-08-13,0.020627415468307486,0.03387569640936754,0.03224870174746797,0.0070520808095690946,0.10094694436179728,0.04627665895744765,0.011976070451893493,0.001439883891339283,0.08300077963211638,0.0015286241660272815,0.00032881450870009266,0.006962751840681181,0.005012688133432919,0.6467027157227312
2020-08-14,0.020619024559351495,0.03387687717869408,0.03224287126361158,0.00711646293401863,0.10098635601030666,0.04621208640540686,0.011979943511643394,0.0014430811521242703,0.08299386043163937,0.0015389721729035521,0.00028978442856497644,0.0069311560954592455,0.005027258393788037,0.6467166462779905
2020-08-17,0.020565478714467678,0.033907039193584586,0.03213339300147866,0.007163495423002597,0.10083322673520223,0.04627216943134632,0.0120572001122973,0.0014991591725112552,0.08298499535383175,0.001485913154476215,0.00038471258938055364,0.007132346771453024,0.0048928035404238734,0.6467374048025185
2020-08-18,0.02059189247521609,0.033853290348695254,0.03218034266435632,0.007037393917114387,0.10088183611214036,0.046267591826259336,0.01208332596917483,0.001509732277761855,0.08304670575141282,0.0015000536771738737,0.0004225442115723954,0.007075364189350841,0.004845898125694026,0.6467831699276007
2020-08-19,0.02061845471681034,0.033846280919892766,0.03186815215491423,0.007103009466753962,0.10079509258619523,0.04649368320443076,0.011977885249070508,0.001634151973299136,0.08301223017382964,0.0014678361701374598,0.0005005973238946804,0.007040031078032305,0.004912555819357012,0.6467887056135697
2020-08-20,0.02059852161955611,0.0339257283196668,0.03191974615892523,0.007168357923282798,0.10095637581701117,0.04631092627897304,0.011931585481744653,0.0015487109743868854,0.08301634070432895,0.0015463745482344748,0.00043612155459238355,0.006839269450877428,0.004889880835699301,0.6468760993290066
2020-08-21,0.020607176140684857,0.03343570267382808,0.031786283725999676,0.007316081077703984,0.10098856446667233,0.046100486186426703,0.01183776776510101,0.002098427131417002,0.08291739886225047,0.001494965839784701,0.00041378944156611475,0.007092113744295192,0.005063189717766647,0.6470826822456571
2020-08-24,0.020601765640628433,0.03343013226019511,0.03177969462225705,0.00730275960981891,0.10102212756268301,0.04608700899642859,0.011862291662973118,0.0020825335820497393,0.08291097506723233,0.0015163092722767502,0.0004109383165928904,0.007095189576298511,0.005043117161484534,0.6470878580078867
2020-08-25,0.020600044908711146,0.03344912259291381,0.03167220704022411,0.007374477530934287,0.10108199937567479,0.046003773153268035,0.011839174677762132,0.0021067746911464513,0.08290868819961816,0.0015124060198057343,0.0004232373634974196,0.007115464997123011,0.005082045859419515,0.6470795803828449
2020-08-26,0.020556429009063404,0.0335421008831957,0.03165838872539517,0.00734597966898326,0.10121961848132574,0.045863257507041955,0.011860747522581372,0.0021396580641548923,0.08296593427448684,0.00134430445341982,0.0004376407991798503,0.00725787773286557,0.0049939172287786215,0.6470358495202757
2020-08-27,0.020602073226809736,0.033512986290169564,0.03155795350492607,0.007411815931383736,0.10125268297148982,0.04581235105799719,0.011822131897010577,0.0021315673262356782,0.08292816954687066,0.001353528319850028,0.00046112443514995105,0.007304588194198214,0.004945026726961954,0.6471084913632599
2020-08-28,0.020561559387779704,0.03348601765730704,0.0315683026295962,0.007427047231513606,0.1012562251257817,0.04576300065421718,0.011874066958559568,0.00214952932121526,0.08288344642694989,0.0013425189811369087,0.0004797076193983618,0.007261090827357153,0.004998177499139889,0.647158164330738
2020-09-01,0.02034496511008199,0.03392191263955209,0.031887624005970894,0.007300381339631512,0.10159385366894477,0.04487195555583606,0.01190231980368095,0.0018504399465985033,0.08287154603030156,0.0014072445389810007,0.000363498696393072,0.00755681511848838,0.005196298531872645,0.6470925401469756
2020-09-02,0.02049977885216203,0.03371005285462432,0.03206287441247058,0.007258748155019867,0.10188442659209798,0.04497012558574465,0.011870729341940986,0.001814749746404054,0.08282155312959105,0.001272992666668138,0.0003757521732513647,0.007245515251794732,0.005142914904425977,0.6472290549362198
2020-09-03,0.020577987716975055,0.03220011612495788,0.032605219685862274,0.006797394155142467,0.10104346142507215,0.04614326273202407,0.011826393133207547,0.003305516442717704,0.08247926814865547,0.0008844541603760803,0.0003335521886442816,0.0071123957252563486,0.0054279536691624886,0.6480310248957271
